Enter SFTP password: 
2026/03/13 11:16:03 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230121_142000.WAV: Copied (new)
2026/03/13 11:25:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_024000.WAV: Copied (new)
2026/03/13 11:25:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_030000.WAV: Copied (new)
2026/03/13 11:25:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_032000.WAV: Copied (new)
2026/03/13 11:25:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_034000.WAV: Copied (new)
2026/03/13 11:26:00 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_040000.WAV: Copied (new)
2026/03/13 11:26:00 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_042000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_044000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_050000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_052000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_054000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_060000.WAV: Copied (new)
2026/03/13 11:26:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_062000.WAV: Copied (new)
2026/03/13 11:26:12 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_064000.WAV: Copied (new)
2026/03/13 11:26:12 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_070000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_072000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_074000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_080000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_082000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_084000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_090000.WAV: Copied (new)
2026/03/13 11:26:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_092000.WAV: Copied (new)
2026/03/13 11:26:24 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_094000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_100000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_102000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_104000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_110000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_112000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_114000.WAV: Copied (new)
2026/03/13 11:26:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_120000.WAV: Copied (new)
2026/03/13 11:26:36 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_122000.WAV: Copied (new)
2026/03/13 11:26:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_130000.WAV: Copied (new)
2026/03/13 11:26:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_124000.WAV: Copied (new)
2026/03/13 11:26:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_132000.WAV: Copied (new)
2026/03/13 11:26:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_134000.WAV: Copied (new)
2026/03/13 11:26:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_140000.WAV: Copied (new)
2026/03/13 11:26:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_142000.WAV: Copied (new)
2026/03/13 11:26:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_144000.WAV: Copied (new)
2026/03/13 11:26:48 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_150000.WAV: Copied (new)
2026/03/13 11:26:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_152000.WAV: Copied (new)
2026/03/13 11:26:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_154000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_160000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_162000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_164000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_170000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_172000.WAV: Copied (new)
2026/03/13 11:26:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_174000.WAV: Copied (new)
2026/03/13 11:27:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_180000.WAV: Copied (new)
2026/03/13 11:27:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_182000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_184000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_190000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_192000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_194000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_200000.WAV: Copied (new)
2026/03/13 11:27:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_202000.WAV: Copied (new)
2026/03/13 11:27:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_204000.WAV: Copied (new)
2026/03/13 11:27:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_210000.WAV: Copied (new)
2026/03/13 11:27:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_212000.WAV: Copied (new)
2026/03/13 11:27:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_214000.WAV: Copied (new)
2026/03/13 11:27:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_220000.WAV: Copied (new)
2026/03/13 11:27:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_222000.WAV: Copied (new)
2026/03/13 11:27:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_224000.WAV: Copied (new)
2026/03/13 11:27:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_230000.WAV: Copied (new)
2026/03/13 11:27:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_232000.WAV: Copied (new)
2026/03/13 11:27:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230127_234000.WAV: Copied (new)
2026/03/13 11:27:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_000000.WAV: Copied (new)
2026/03/13 11:27:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_002000.WAV: Copied (new)
2026/03/13 11:27:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_004000.WAV: Copied (new)
2026/03/13 11:27:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_010000.WAV: Copied (new)
2026/03/13 11:27:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_012000.WAV: Copied (new)
2026/03/13 11:27:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_014000.WAV: Copied (new)
2026/03/13 11:27:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_020000.WAV: Copied (new)
2026/03/13 11:27:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_022000.WAV: Copied (new)
2026/03/13 11:27:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_024000.WAV: Copied (new)
2026/03/13 11:27:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_030000.WAV: Copied (new)
2026/03/13 11:27:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_032000.WAV: Copied (new)
2026/03/13 11:27:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_034000.WAV: Copied (new)
2026/03/13 11:27:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_040000.WAV: Copied (new)
2026/03/13 11:27:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_042000.WAV: Copied (new)
2026/03/13 11:27:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_044000.WAV: Copied (new)
2026/03/13 11:27:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_050000.WAV: Copied (new)
2026/03/13 11:27:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_052000.WAV: Copied (new)
2026/03/13 11:27:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_054000.WAV: Copied (new)
2026/03/13 11:27:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_060000.WAV: Copied (new)
2026/03/13 11:27:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_062000.WAV: Copied (new)
2026/03/13 11:27:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_064000.WAV: Copied (new)
2026/03/13 11:27:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_070000.WAV: Copied (new)
2026/03/13 11:28:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_072000.WAV: Copied (new)
2026/03/13 11:28:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_074000.WAV: Copied (new)
2026/03/13 11:28:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_080000.WAV: Copied (new)
2026/03/13 11:28:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_082000.WAV: Copied (new)
2026/03/13 11:28:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_084000.WAV: Copied (new)
2026/03/13 11:28:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_090000.WAV: Copied (new)
2026/03/13 11:28:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_092000.WAV: Copied (new)
2026/03/13 11:28:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_094000.WAV: Copied (new)
2026/03/13 11:28:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_100000.WAV: Copied (new)
2026/03/13 11:28:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_102000.WAV: Copied (new)
2026/03/13 11:28:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_104000.WAV: Copied (new)
2026/03/13 11:28:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_110000.WAV: Copied (new)
2026/03/13 11:28:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_112000.WAV: Copied (new)
2026/03/13 11:28:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_114000.WAV: Copied (new)
2026/03/13 11:28:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_120000.WAV: Copied (new)
2026/03/13 11:28:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_122000.WAV: Copied (new)
2026/03/13 11:28:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_124000.WAV: Copied (new)
2026/03/13 11:28:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_130000.WAV: Copied (new)
2026/03/13 11:28:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_132000.WAV: Copied (new)
2026/03/13 11:28:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_134000.WAV: Copied (new)
2026/03/13 11:28:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_140000.WAV: Copied (new)
2026/03/13 11:28:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_142000.WAV: Copied (new)
2026/03/13 11:28:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_144000.WAV: Copied (new)
2026/03/13 11:28:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_150000.WAV: Copied (new)
2026/03/13 11:28:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_152000.WAV: Copied (new)
2026/03/13 11:28:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_154000.WAV: Copied (new)
2026/03/13 11:28:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_160000.WAV: Copied (new)
2026/03/13 11:28:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_164000.WAV: Copied (new)
2026/03/13 11:28:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_162000.WAV: Copied (new)
2026/03/13 11:28:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_170000.WAV: Copied (new)
2026/03/13 11:28:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_172000.WAV: Copied (new)
2026/03/13 11:28:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_174000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_182000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_180000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_184000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_192000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_190000.WAV: Copied (new)
2026/03/13 11:28:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_194000.WAV: Copied (new)
2026/03/13 11:28:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_200000.WAV: Copied (new)
2026/03/13 11:28:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_202000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_204000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_210000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_212000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_220000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_214000.WAV: Copied (new)
2026/03/13 11:29:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_222000.WAV: Copied (new)
2026/03/13 11:29:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_230000.WAV: Copied (new)
2026/03/13 11:29:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_224000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_234000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230128_232000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_000000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_002000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_004000.WAV: Copied (new)
2026/03/13 11:29:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_010000.WAV: Copied (new)
2026/03/13 11:29:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_014000.WAV: Copied (new)
2026/03/13 11:29:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_012000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_020000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_024000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_022000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_032000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_030000.WAV: Copied (new)
2026/03/13 11:29:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_034000.WAV: Copied (new)
2026/03/13 11:29:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_042000.WAV: Copied (new)
2026/03/13 11:29:35 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_040000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_044000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_052000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_050000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_060000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_054000.WAV: Copied (new)
2026/03/13 11:29:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_062000.WAV: Copied (new)
2026/03/13 11:29:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_070000.WAV: Copied (new)
2026/03/13 11:29:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_064000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_072000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_080000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_074000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_082000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_084000.WAV: Copied (new)
2026/03/13 11:29:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_090000.WAV: Copied (new)
2026/03/13 11:29:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_094000.WAV: Copied (new)
2026/03/13 11:29:59 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_092000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_100000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_102000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_104000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_110000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_112000.WAV: Copied (new)
2026/03/13 11:30:10 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_114000.WAV: Copied (new)
2026/03/13 11:30:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_120000.WAV: Copied (new)
2026/03/13 11:30:11 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_122000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_130000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_124000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_132000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_140000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_134000.WAV: Copied (new)
2026/03/13 11:30:22 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_142000.WAV: Copied (new)
2026/03/13 11:30:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_150000.WAV: Copied (new)
2026/03/13 11:30:23 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_144000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_154000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_152000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_160000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_162000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_164000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_170000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_172000.WAV: Copied (new)
2026/03/13 11:30:34 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_174000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_180000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_182000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_184000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_190000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_192000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_194000.WAV: Copied (new)
2026/03/13 11:30:46 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_200000.WAV: Copied (new)
2026/03/13 11:30:47 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_202000.WAV: Copied (new)
2026/03/13 11:30:57 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_204000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_210000.WAV: Copied (new)
2026/03/13 11:30:58 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230129_212000.WAV: Copied (new)
